Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,MA7,MA21,MACD,20SD,upper_band,lower_band,EMA,logmomentum,absolute of 3 comp,angle of 3 comp,absolute of 6 comp,angle of 6 comp,absolute of 9 comp,angle of 9 comp
2021-10-28,170.10499572753906,173.9499969482422,169.3000030517578,172.32850646972656,172.32850646972656,114174000,AMZN,169.4365713936942,166.50223868233817,-0.6443390367733741,4.11128607896994,174.72481084027805,158.2796665243983,171.26175560824532,5.1435828040345255,152.72226601185,0.029307570339981062,146.2891269168438,0.006853432426615233,144.9618907913643,-0.0035973094710525276
2021-10-29,165.00100708007812,168.74099731445312,163.66600036621094,168.6215057373047,168.6215057373047,129722000,AMZN,169.13207135881697,166.71031043643043,-0.04045208679335133,4.092180168327946,174.89467077308632,158.52595009977455,169.50158902756215,5.121708495671247,153.79972321274104,0.031264194836966616,149.17811605310504,0.004558809141852714,148.93603518866536,-0.003739985100592958
2021-11-01,168.08999633789062,168.79299926757812,164.6009979248047,165.90550231933594,165.90550231933594,72178000,AMZN,168.2970711844308,166.7932870047433,-0.2435646696953313,3.7203574982391,174.23400200122148,159.3525720082651,167.1041978887192,5.105372596621577,154.8774295811048,0.03298874643907413,152.08474659932168,0.002233307861713725,152.97013191853458,-0.0036584561346365667
2021-11-02,165.75050354003906,166.55599975585938,164.17750549316406,165.6374969482422,165.6374969482422,52552000,AMZN,168.13421412876673,167.08607264927454,-0.08800104139908171,3.455945186606221,173.99796302248697,160.1741822760621,166.12639726173106,5.103746068788939,155.95198920957867,0.03447402215855584,154.97820717178172,-6.2701963670571e-05,156.99276641679046,-0.0033706397097015665
2021-11-03,165.4499969482422,169.74600219726562,164.87600708007812,169.1999969482422,169.1999969482422,67944000,AMZN,168.58871459960938,167.4741675967262,0.38921252485960167,3.32430862292421,174.12278484257462,160.8255503508778,168.17546371940753,5.125153729395222,157.01993657519796,0.03571455860483263,157.82847963437837,-0.0022735499877347977,160.9321232440253,-0.0029044199335587365
2021-11-04,168.5,174.93150329589844,168.25,173.85000610351562,173.85000610351562,107060000,AMZN,169.3096444266183,167.98604910714286,0.7302238387401303,3.5352282042995364,175.05650551574195,160.91559269854378,171.95849197548108,5.152424201678687,158.07776046585397,0.03670659161417677,160.60680303981667,-0.004349080574488744,164.7179668561789,-0.002295016606421948
2021-11-05,173.85000610351562,178.3125,173.8489990234375,175.94949340820312,175.94949340820312,99940000,AMZN,170.21321541922433,168.50166756766183,0.40407772739834513,3.8272134473218506,176.15609446230553,160.84724067301812,174.61915959729615,5.164497323171911,159.12192777530123,0.03744800439095226,163.28610585894907,-0.006245187659427999,168.2836197574392,-0.0015824374548015897
2021-11-08,176.16200256347656,178.9499969482422,174.39300537109375,174.44900512695312,174.44900512695312,61480000,AMZN,170.51614379882812,168.97871544247582,-0.3141592183489479,3.7211956259196826,176.42110669431517,161.53632419063646,174.5057232837341,5.155883637607745,160.14890696073033,0.03793826619819866,165.8413980526021,-0.007924127129069944,171.56787621788365,-0.0008091452012807564
2021-11-09,175.7624969482422,179.68850708007812,175.07150268554688,178.81149291992188,178.81149291992188,85898000,AMZN,171.97185625348772,169.76426260811942,-0.4696841755802552,3.9174401756077475,177.59914295933493,161.92938225690392,177.376236374526,5.180723960585367,161.15519097979276,0.03817836356261066,168.25011539586723,-0.00935466166013948,174.516789154908,-1.800119175443663e-05
2021-11-10,178.19349670410156,180.2725067138672,173.1544952392578,174.1024932861328,174.1024932861328,80548000,AMZN,173.14285496303015,170.32311939057848,-1.313124646335524,3.7514271998782895,177.82597379033507,162.8202649908219,175.19374098226385,5.153883865811145,162.13731954706134,0.038170725843518195,170.4924095894097,-0.01051208595957657,177.0852690289439,0.0007495034467737474
