Date,Open,High,Low,Close,Adj Close,Volume,MA7,MA21,MACD,20SD,upper_band,lower_band,EMA,logmomentum,absolute of 3 comp,angle of 3 comp,absolute of 6 comp,angle of 6 comp,absolute of 9 comp,angle of 9 comp
2021-10-28,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,151.46856689453125,100077900,149.5442875453404,145.16857038225447,-0.7289233691252832,3.8150089110832734,152.798588204421,137.53855256008794,151.35992556921988,5.021047612765916,155.38555739677517,-0.0056552608043069,148.3162733245161,-0.0054126274667091,150.2779875146442,-0.0062122850935341
2021-10-29,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,148.71856689453125,124953200,149.6214316231864,145.56380862281435,-0.4138087893320801,3.8828865088441007,153.32958164050254,137.79803560512616,150.31997722421204,5.002603142908116,155.36833687385632,-0.0031213003878816,148.2409949348658,-0.0066980081381022,150.0026614742768,-0.0071201228688877
2021-11-01,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,147.8846435546875,74588300,149.5471474783761,145.86428542364212,-0.4810389394747005,3.620447676538356,153.10518077671884,138.6233900705654,149.41333021730583,4.996942012340484,155.38528241692634,-0.00056607833859,148.25230919404524,-0.0078035793075683,149.7582764137445,-0.0076080244136607
2021-11-02,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,148.93698120117188,69122000,149.73714773995536,146.38238089425224,-0.3850453572378569,3.5075198290717253,153.3974205523957,139.3673412361088,149.81777958741066,5.004080553795967,155.43710387016006,0.0019918701031159,148.35222704689923,-0.0086982022788086,149.5615778883296,-0.0076445708123481
2021-11-03,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,150.3963623046875,54511500,150.144291469029,146.87666684105284,-0.4291164298002741,3.4877777302562505,153.85222230156535,139.90111138054033,150.93259685791423,5.013896673300481,155.52426322139428,0.004533958743102,148.54224868602597,-0.0093569242270815,149.42995218652354,-0.007225532733986
2021-11-04,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,149.8701934814453,60394600,150.37857709612166,147.30333382742745,-0.6752652832922763,3.466037085101532,154.23540799763052,140.3712596572244,150.9508700952162,5.010368636638764,155.64697319378428,0.0070417229439881,148.82330718116995,-0.0097617718657523,149.38043318097584,-0.006374712163807
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,150.40707397460938,65463900,150.72571890694755,147.68381027948288,-0.8884237677395959,3.3857666829618123,154.45534364540651,140.91227691355925,151.17028921793667,5.01250021258291,155.80519808190758,0.0094969911731191,149.1957098085658,-0.0099023112831235,149.42871122272055,-0.0051429776392442
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,149.57191467285156,55020900,150.4214324951172,148.04285830543154,-1.0490470162673944,3.204327225808668,154.45151275704887,141.6342038538142,150.68343136691638,5.006894990817566,155.99865679446975,0.0118820528383114,149.6590784794558,-0.0097759505215604,149.58820548183417,-0.0036054203499081
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,149.93978881835938,56787900,150.56571742466517,148.42381068638392,-0.9572560039704284,2.8179334695451104,154.05967762547414,142.7879437472937,150.76780882803462,5.009367808232606,156.22682803093562,0.014179819760176,150.2122911579162,-0.0093879722938302,149.869260945222,-0.0018567224785914
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,147.0664520263672,65187100,150.41714477539062,148.72904895600817,-1.0775774945733758,2.1443583299620483,153.01776561593226,144.44033229608408,148.86926838864173,4.989888208488529,156.48895748689006,0.0163739788064583,150.85342665190043,-0.0087512960669129,150.27852552040576,-5.012855538629985e-06
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,147.01675415039062,41000000,150.11000061035156,149.06047712053572,-1.02448009078131,1.7674754272623094,152.59542797506035,145.5255262660111,148.20308620767224,4.989547808519958,156.78406695367823,0.0184491334601421,151.57971559540908,-0.0078859809015863,150.81855101779183,0.0018353412430745
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,149.12452697753906,63804000,149.89571489606584,149.35714431036087,-0.7304101792821314,1.420731838444507,152.1986079872499,146.51568063347185,149.3943657313335,5.0038792264685945,157.11096515272004,0.0203909323975399,152.3875007505755,-0.0068184921456826,151.48764491070963,0.0035514261267106
2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,149.13446044921875,59222800,149.7585710797991,149.6028587704613,-0.771580141404371,1.2296936493002142,152.06224606906173,147.14347147186086,149.7981219104445,5.003946305945459,157.46826012444765,0.022186183501403,153.27220989071034,-0.0055807655521886,152.2799794926647,0.0050393157802805
2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,150.12867736816406,59256200,149.71857125418526,149.81476338704428,-0.6531958849537034,1.2362431163427756,152.28724961972983,147.34227715435873,150.59937397014815,5.010635294096256,157.85437297648824,0.0238229521119901,154.22834443924313,-0.004209110902187,153.18594392173807,0.0062108271510667
2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,152.60430908203125,88807000,150.15428597586495,150.04000200544084,-0.5061622453276016,1.4671214529638217,152.9742449113685,147.1057590995132,152.52646165215876,5.02709905615003,158.26755278568194,0.025290642710319,155.24948671683808,-0.0027430031676398,154.1927054377172,0.0069989748306467
2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,156.95904541015625,137827700,151.16285705566406,150.45000203450522,-0.4275852479507023,2.2678254848418047,154.98565300418883,145.9143510648216,156.08881729551126,5.055417405741658,158.70589244374315,0.0265800636172092,156.32832809601484,-0.0012238122689892,155.28493113050314,0.0073617598117731
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,159.62356567382812,117305600,152.96714346749442,150.97714524042038,-0.7090533256486822,3.1493243208655857,157.27579388215156,144.6784965986892,159.06294113300896,5.072357371851534,159.16734523659412,0.0276834746651973,157.45671960961477,0.0003064775577834,156.44561250725403,0.0072841103580767
2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,160.0908660888672,117467900,154.84571620396204,151.56428818475632,-1.4715087887313416,3.79298997976046,159.15026814427725,143.9783082252354,160.3676498926436,5.075298834121521,159.64974195220694,0.0285946181458365,158.62574565689292,0.0018065107237138,157.6569321196477,0.0067779715874455
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,160.47862243652344,96041900,156.4771445138114,152.1723836263021,-1.9429130978448936,4.318906652394355,160.8101969310908,143.53457032151337,161.06255240562078,5.077733060458432,160.15080832061457,0.0293087336425444,159.8258204633373,0.0032367229851626,158.90111402340926,0.0058806891286023
2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,161.0055694580078,69463600,158.18285914829798,152.7733357747396,-2.1885616865100417,4.737716327192241,162.24876842912408,143.2979031203551,161.6475190961444,5.081031639887654,160.6681826019383,0.0298225576219133,161.04680594818169,0.0045603886638725,160.16120650966877,0.0046519373207769
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,155.90516662597656,76959800,159.01285879952567,153.15238298688615,-2.557734404507187,4.813162304565804,162.77870759601777,143.52605837775454,158.4225047377773,5.048637300560139,161.1994331531131,0.0301343088698293,162.27814870597214,0.0057445257431235,161.42175476209988,0.0031695017304767
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,159.31536865234375,88748200,159.9771445138114,153.51762099493118,-2.553928297366354,4.99000239801115,163.49762579095346,143.5376161989089,159.63417190803514,5.070412532628248,161.74207582072702,0.03024366102102,163.5090329757651,0.0067606411914687,162.6693313623622,0.0015242461577884
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,164.34617614746094,174048100,161.03857421875,154.25571623302642,-2.2181632437908547,5.485534437980982,165.2267851089884,143.28464735706444,163.4113926705169,5.101694043617524,162.2935910253149,0.0301517035422708,164.72854580010528,0.0075853075814173,163.89290277673757,-0.0001854124020295
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,163.81924438476562,152052500,161.6414315359933,155.0085732596261,-3.06205114989163,5.829373776775468,166.66732081317704,143.34982570607517,164.31713373847958,5.098463030549953,162.85144042087336,0.0298608925929914,165.92585009574665,0.0082005699141655,165.08401948899598,-0.0018592186132097
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,162.8150634765625,136739200,162.0328587123326,155.66285850888207,-2.45165641187873,6.053310657858386,167.76947982459885,143.5562371931653,163.9457075840505,5.092276689383402,163.4130830316948,0.0293749932061338,167.0903610818895,0.0085941881067966,166.23682614779128,-0.0034007067534586
