Date,Open,High,Low,Close,Adj Close,Volume,MA7,MA21,MACD,20SD,upper_band,lower_band,EMA,logmomentum,absolute of 3 comp,angle of 3 comp,absolute of 6 comp,angle of 6 comp,absolute of 9 comp,angle of 9 comp
2021-10-28,312.989990234375,325.5199890136719,308.1099853515625,316.9200134277344,316.9200134277344,50806800,325.8442862374442,329.4185732886905,1.4526286297328284,8.604496964599852,346.6275672178902,312.2095793594908,316.24689336570424,5.755489059481984,243.69293912280165,0.0210138260577895,243.44505750510396,0.0175300356592683,241.7830498827204,0.0165910935148678
2021-10-29,320.19000244140625,326.0,319.6000061035156,323.57000732421875,323.57000732421875,37059400,323.3857160295759,328.6652396065848,1.99619628632388,8.006275175112101,344.677789956809,312.6526892563606,321.12896933820286,5.776320189652352,248.43418257584315,0.0229409957911704,253.2039982555137,0.0176306779107099,257.04649458936353,0.0153766735079781
2021-11-01,326.0400085449219,333.45001220703125,326.0,329.9800109863281,329.9800109863281,31518900,321.6857169015067,328.04476347423736,2.1113047456346408,8.007834488044633,344.06043245032663,312.0290944981481,327.02966377034903,5.795996992039136,253.2020787926488,0.0246449164122472,262.86997300947206,0.0172826397618044,272.0312691576303,0.0134540529268666
2021-11-02,331.3800048828125,334.7900085449219,323.79998779296875,328.0799865722656,328.0799865722656,28353000,322.1814313616072,328.13285754975817,1.2330258856709406,7.927034033678391,343.98692561711493,312.2787894824014,327.7298789716292,5.790204748240411,257.9846628821993,0.0261248005793939,272.34752669266624,0.0165314863792602,286.4202047461134,0.0110011964063649
2021-11-03,327.489990234375,332.1499938964844,323.20001220703125,331.6199951171875,331.6199951171875,20786500,322.6000017438616,328.0690482003348,1.3986525905350504,7.862541900259053,343.7941320008529,312.3439643998167,330.32328973533777,5.800969664856211,262.7697454724726,0.027381339169459,281.5447044230333,0.0154252708029223,299.9183911342906,0.0081880388776581
2021-11-04,334.010009765625,337.2699890136719,332.6499938964844,335.8500061035156,335.8500061035156,22495300,325.4628601074219,328.1742858886719,0.9181965097295688,8.06319140097771,344.3006686906273,312.0479030867165,334.00776731412446,5.81368268858367,267.5449634881696,0.0284165508044105,290.3745772114526,0.0140131869887515,312.2634442057606,0.0051730728888618
2021-11-05,340.3099975585937,346.7900085449219,339.6400146484375,341.1300048828125,341.1300048828125,26872800,329.59286063058033,328.7414289202009,0.0292666892004831,8.567499077044502,345.87642707428995,311.6064307661119,338.75592569325045,5.829327911828849,272.2978314020225,0.029233637268928,298.75666991985474,0.0123446233109488,323.23443122687445,0.0021021806287972
2021-11-08,344.4200134277344,344.7900085449219,338.3399963378906,338.6199951171875,338.6199951171875,18342500,332.692858014788,329.14952450706846,-1.5017977970646823,8.809212766377808,346.7679500398241,311.53109897431284,338.6653053092085,5.821920988210792,277.01579270865585,0.0298368464154535,306.6182661985731,0.0104685289629296,332.6590979580837,-0.0008913970999392
2021-11-09,340.0,341.3099975585937,334.4700012207031,335.3699951171875,335.3699951171875,17556700,334.3785705566406,329.6219046456473,-2.340540322265838,8.805434238921576,347.23277312349046,312.0110361678041,336.46843184786115,5.81224814966442,281.6862713877178,0.0302313436831847,313.89556708070035,0.0084330136905242,340.41911062847447,-0.0036867256999117
2021-11-10,332.489990234375,333.19000244140625,325.510009765625,327.6400146484375,327.6400146484375,21872600,334.0442853655134,329.8061915806361,-2.504356662776104,8.732833962322031,347.2718595052802,312.3405236559921,330.5828203815787,5.788858691857135,286.29672313838427,0.0304230929533185,320.5346823646734,0.0062851119163405,346.45310933923685,-0.0061749941596703
