Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,MA7,MA21,MACD,20SD,upper_band,lower_band,EMA,logmomentum,absolute of 3 comp,angle of 3 comp,absolute of 6 comp,angle of 6 comp,absolute of 9 comp,angle of 9 comp
2021-10-28,310.94000244140625,316.989990234375,308.239990234375,316.3399963378906,316.3399963378906,1351300,ZS,309.17000470842635,286.6052427746001,-4.825797965210029,20.99142555260094,328.58809387980193,244.62239166939818,314.62650655426944,5.7536514101961265,258.7566032963248,0.050246765717026895,256.89366043602905,0.020827428987535725,252.18683169060074,-0.003729139392041795
2021-10-29,315.95001220703125,319.989990234375,314.0,318.8599853515625,318.8599853515625,1084900,ZS,312.1971435546875,289.3023848760696,-5.108988635596859,21.240351395555486,331.78308766718055,246.82168208495864,317.44882575255474,5.761610988184115,262.9920277976444,0.05024276461371022,265.98636684962275,0.016756829923926318,265.73265863229204,-0.003432413539201041
2021-11-01,319.4599914550781,321.5,315.1300048828125,318.67999267578125,318.67999267578125,1472400,ZS,314.0528564453125,291.9461938767206,-5.802602862097615,20.046105782405984,332.0384054415326,251.85398231190862,318.26960370138113,5.761044563767661,267.17314273906516,0.04992254379098402,274.9454966335042,0.012534763730315344,279.2796130294487,-0.0029713852082206512
2021-11-02,318.510009765625,326.20001220703125,317.38299560546875,325.8699951171875,325.8699951171875,1585400,ZS,316.62428501674106,295.47047932942706,-5.515307871789901,19.426326023893765,334.3231313772146,256.6178272816395,323.33653131193665,5.7834250872783475,271.28802353767736,0.0492996821470584,283.6900554976118,0.008265784968409528,292.5764612199329,-0.002387518330313001
2021-11-03,328.5,329.0,321.3099975585937,327.5,327.5,1298800,ZS,318.9528547014509,298.75619361514134,-6.543857649424467,18.90080222610235,336.557798067346,260.95458916293666,326.11217710398216,5.788429948716486,275.32495439758577,0.04838850948144084,292.1423940549354,0.004045028796986022,305.3722065966462,-0.001722228189642516
2021-11-04,329.0,333.8800048828125,325.1600036621094,331.8999938964844,331.8999938964844,1413700,ZS,321.32142421177457,301.97762189592635,-6.99018248247944,18.70253580561326,339.38269350715285,264.57255028469984,329.9707216323185,5.80181619648237,279.2724785943926,0.047203961710216645,300.2293536406924,-4.192361757047171e-05,317.42394309156793,-0.0010151048238310428
2021-11-05,333.95001220703125,338.5400085449219,332.1099853515625,338.489990234375,338.489990234375,1888000,ZS,325.37713623046875,305.24476405552457,-7.433673560007264,18.127031953126355,341.4988279617773,268.99070014927185,335.65023403369025,5.821535851307946,283.1194466755744,0.04576145405296232,307.88333548891177,-0.003918906622816854,328.50465233080286,-0.0003027898092145761
2021-11-08,340.54998779296875,351.8999938964844,339.3699951171875,350.1700134277344,350.1700134277344,1944000,ZS,330.20999581473217,309.22143118722096,-7.68399945622042,18.054876177937174,345.33118354309534,273.1116788313466,345.3300869630534,5.855558948078145,286.855062519232,0.04407677106479264,315.04327029124806,-0.007518879120428244,338.4106555012099,0.0003816756771208441
2021-11-09,353.3999938964844,356.45001220703125,347.7200012207031,352.6099853515625,352.6099853515625,2009400,ZS,335.0314243861607,313.26476324172245,-9.459759120375224,18.485328090622307,350.2354194229671,276.2941070604778,350.1833525553929,5.862522565156228,290.4689271972284,0.04216597225099584,321.65546671848614,-0.010783571792169908,346.96843451291943,0.001009193584701327
2021-11-10,348.2699890136719,350.614013671875,333.7300109863281,337.1099853515625,337.1099853515625,2229100,ZS,337.6642804827009,316.0928577241443,-11.239454153969632,17.837574048279556,351.7680058207034,280.4177096275852,341.46777441950593,5.8174384437558615,293.95108059032856,0.04004531192692807,327.6743198389805,-0.013663137829293048,354.0405523286199,0.0015547740805909496
