Date,Open,High,Low,Close,Adj Close,Volume,MA7,MA21,MACD,20SD,upper_band,lower_band,EMA,logmomentum,absolute of 3 comp,angle of 3 comp,absolute of 6 comp,angle of 6 comp,absolute of 9 comp,angle of 9 comp
2021-10-28,147.2989959716797,147.42449951171875,144.7635040283203,146.12899780273438,146.12899780273438,32418000,142.117427280971,139.73416646321616,-0.3615658359160818,3.3581391175081463,146.45044469823245,133.0178882281999,145.4597859937473,4.977622986944299,127.43781321845246,0.0273303165366308,124.3633985497,0.0076356726450426,125.16463270986984,0.0032615528854961
2021-10-29,145.52000427246094,148.61300659179688,145.16650390625,148.27049255371094,148.27049255371094,28954000,142.95392717633928,140.44868977864584,-0.3458449289798864,3.712144020936635,147.8729778205191,133.02440173677255,147.3335903671161,4.99227098129492,128.34762482608542,0.0281868598241967,126.62950888672984,0.006709531289113,128.79939998501828,0.003148337310586
2021-11-01,148.1649932861328,148.39950561523438,143.57949829101562,143.7740020751953,143.7740020751953,32272000,143.09585571289062,140.79685683477493,-1.1088278040542434,3.3966503995462136,147.59015763386736,134.0035560356825,144.96053150581034,4.961262975033909,129.262283923759,0.0288455731441425,128.90715071057764,0.0056417862110553,132.37858545361254,0.0028615226602863
2021-11-02,144.8094024658203,146.92050170898438,144.64100646972656,145.86300659179688,145.86300659179688,21150000,144.1298566545759,141.37295241582962,-1.0445670877586508,3.3405661697482523,148.05408475532613,134.6918200763331,145.5621815631368,4.975788513707095,130.1789145002004,0.0293055677117919,131.1727862251569,0.0044654686576295,135.82699649451737,0.0024274308106722
2021-11-03,146.27499389648438,146.91050720214844,145.05349731445312,146.7899932861328,146.7899932861328,17886000,145.275142124721,141.87833295549666,-1.116124784445276,3.370661819329559,148.61965659415577,135.13700931683755,146.38072271180175,4.982167184065099,131.0946180787592,0.029567292715743,133.40335744289516,0.0032142926029422,139.07412279721538,0.0018775977260343
2021-11-04,147.1999969482422,149.9499969482422,146.63499450683594,148.68299865722656,148.68299865722656,24700000,146.5624280657087,142.41780889601935,-1.1344171233705822,3.599056085351944,149.61592106672325,135.21969672531546,147.91557334208557,4.995068075648793,132.00648969551062,0.0296324711167649,135.57664458809398,0.0019217913866573,142.05647482644977,0.0012467071551951
2021-11-05,149.35350036621094,150.5707550048828,148.65199279785156,149.24099731445312,149.24099731445312,20408000,146.96435546875,142.89664204915366,-1.40363620279291,3.838184632933444,150.57301131502055,135.22027278328676,148.79918932366408,4.998839309655857,132.9116335735215,0.0295040298998091,137.67160515950533,0.0006205953504003,144.7196615373719,0.000570831539269
2021-11-08,150.0,151.0345001220703,149.1199951171875,149.35150146484375,149.35150146484375,18388000,147.42471313476562,143.3392849876767,-1.6905432299444385,3.95148702269108,151.24225903305887,135.43631094229454,149.16739741778386,4.999584467783312,133.80717840887377,0.0291860263275449,139.6686877812671,-0.0006581590392281,147.0201261972562,-0.0001140349857142
2021-11-09,149.74600219726562,150.3784942626953,147.5070037841797,149.24850463867188,149.24850463867188,16876000,147.5644291469029,143.8345707484654,-1.8732563274595009,3.798852399676935,151.43227554781927,136.23686594911155,149.22146889837586,4.998889951072642,134.69029219551982,0.0286835716002875,141.5501154039196,-0.0018853039611493,148.92647270291042,-0.0007732023311489
2021-11-10,148.00975036621094,148.6999969482422,145.3249969482422,146.62600708007812,146.62600708007812,22708000,147.97185843331474,144.3066188267299,-1.949517718495855,3.5299155078054616,151.3664498423408,137.246787811119,147.49116101951068,4.981041739867404,135.55819652671084,0.0280027531691932,143.30013297129094,-0.0030340171350922,150.4203311964941,-0.0013743340005264
2021-11-11,147.10699462890625,148.5022430419922,146.6945037841797,146.7480010986328,146.7480010986328,12464000,148.09828622000558,144.7279525030227,-1.8540378533320163,3.4753651250515465,151.6786827531258,137.7772222529196,146.99572107225876,4.981879110547416,136.40818032044888,0.0271505567841034,144.90521533789354,-0.0040801195889481,151.49673041549917,-0.0018883842461541
2021-11-12,147.8314971923828,149.8594970703125,146.45399475097656,149.64549255371094,149.64549255371094,17048000,148.50621468680245,145.1200234549386,-1.639070156412373,3.5431726975674245,152.20636885007346,138.03367805980375,148.7622353932269,5.001564226439538,137.2376129250959,0.0261347891903805,146.35423199285873,-0.0050023118769551,152.16396428998755,-0.0022904747036177
2021-11-15,150.0,150.4770050048828,148.65249633789062,149.38800048828125,149.38800048828125,16248000,148.606929234096,145.487309047154,-1.785654030815465,3.6113819866720993,152.7100730204982,138.2645450738098,149.17941212326312,4.999830468220607,138.04395656889778,0.024964002225365,147.63856600391395,-0.0057823640303206,152.44296097220388,-0.0025607429019674
2021-11-16,149.17050170898438,149.83250427246094,148.35000610351562,149.0760040283203,149.0760040283203,17254000,148.58335876464844,145.77852376302084,-1.7844423583169942,3.6648917784450696,153.10830731991098,138.4487402061307,149.11047339330125,4.997725682679095,138.82477812376226,0.0236474189085386,148.7521855190557,-0.0064052715343275,152.3661828683739,-0.0026851700029096
2021-11-17,149.22900390625,149.62600708007812,148.56300354003906,149.06199645996094,149.06199645996094,15290000,148.54200090680803,146.02804710751488,-1.7743305206138302,3.635753947014692,153.29955500154426,138.7565392134855,149.07815543774106,4.997631081051835,139.5777601592104,0.0221948619729383,149.69166713304423,-0.0068593862724508,151.97610546616193,-0.0026563659466499
2021-11-18,149.14599609375,151.61000061035156,148.99850463867188,150.70899963378906,150.70899963378906,26658000,148.75064304896765,146.4229997907366,-1.605141239254408,3.674324396676173,153.77164858408895,139.07435099738427,150.16538490177308,5.008693407412762,140.3007112670675,0.020616685150799,150.45617141813403,-0.0071365278881758,151.32333998534097,-0.0024742586883402
2021-11-19,151.0,151.85000610351562,149.8874969482422,149.95249938964844,149.95249938964844,19766000,149.2258562360491,146.7645234607515,-1.781144385815196,3.22506182267175,153.214647106095,140.314399815408,150.02346122702332,5.00362745907657,140.99157564125426,0.0189237074049979,151.04737191046294,-0.0072320775495359,150.46447937173448,-0.0021466034169537
2021-11-22,150.14175415039062,150.7445068359375,147.0054931640625,147.07850646972656,147.07850646972656,24608000,149.2730712890625,147.16707138788132,-2.003558046753483,2.5509971524161124,152.26906569271355,142.0650770830491,148.06015805549214,4.984144192737208,141.64844190007085,0.0171271501901961,151.469339811974,-0.0071450527778493,149.45975825590853,-0.0016892023837029
2021-11-23,147.11300659179688,147.69400024414062,144.88949584960938,146.7570037841797,146.7570037841797,18126000,148.86043003627233,147.54726228259858,-1.7489845024083763,1.7648480567977125,151.07695839619402,144.01756616900315,147.19138854128383,4.981940877483825,142.26955114073212,0.015238577733669,151.72838758945747,-0.0068781589203017,148.37062468380526,-0.0011257129204071
2021-11-24,146.35000610351562,147.0,145.19900512695312,146.71749877929688,146.71749877929688,16464000,148.4789297921317,147.8827623639788,-1.4193409082516268,1.7529096803659043,151.3885817247106,144.376943003247,146.8754620332925,4.981669807426051,142.85330421770226,0.0132698402453574,151.83287550442336,-0.0064378101066503,147.25732431928373,-0.0004869281246189
2021-11-26,145.0155029296875,145.2969970703125,142.48550415039062,142.80599975585938,142.80599975585938,16992000,147.58321489606584,147.71030970982142,-1.238042631926902,2.064874774064336,151.8400592579501,143.58056016169274,144.1624871816704,4.954459924598266,143.39826823768635,0.0112330198990465,151.79298586778782,-0.0058341102489718,146.17659621564442,0.000190551667006
2021-11-29,144.29849243164062,146.86199951171875,144.29849243164062,146.11399841308594,146.11399841308594,26276000,147.16207231794084,147.70959545317152,-0.7417264120557263,2.0945209148678834,151.8986372829073,143.52055362343577,145.46349466928075,4.9775196294827415,143.90318226504368,0.0091403793710109,151.6204704604385,-0.0050807829571173,145.1795731600624,0.0008662751569252
2021-11-30,145.45025634765625,146.6284942626953,142.0659942626953,142.45199584960938,142.45199584960938,41590000,145.98250034877233,147.43252418154762,-0.7824803787444523,2.240127601855008,151.91277938525764,142.9522689778376,143.45582878949983,4.951960407578109,144.36696223198211,0.0070043126780707,151.32837707471157,-0.0041950383088838,144.30996926115364,0.0014984536938034
2021-12-01,144.21249389648438,146.4991455078125,141.5,141.6179962158203,141.6179962158203,28476000,144.79185703822546,147.3298572358631,-0.7132465540493058,2.588869419513612,152.50759607489033,142.15211839683587,142.2306070737135,4.94604696703089,144.7887050482325,0.0048372980228947,150.9307614948842,-0.0031973644014272,143.6026233954248,0.0020468602413137
