Date,Open,High,Low,Close,Adj Close,Volume,MA7,MA21,MACD,20SD,upper_band,lower_band,EMA,logmomentum,absolute of 3 comp,angle of 3 comp,absolute of 6 comp,angle of 6 comp,absolute of 9 comp,angle of 9 comp
2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,320.752197265625,26297900,313.298575265067,301.17571730840774,-2.738186306763282,11.08795683490574,323.3516309782192,278.9998036385963,322.44694200340894,5.778735346768481,295.9926595890628,0.0182597908273039,287.1323434238403,0.0086232482911624,288.5717956046339,0.0006176292336065
2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,327.9415283203125,34766000,316.7571454729353,303.5423831031436,-2.773194732075183,12.449205203639798,328.4407935104232,278.643972695864,328.5623107461229,5.800969664856211,297.7555577020514,0.0195227625167493,291.85141943523297,0.0076047564676347,295.829389081668,0.0005855046686138
2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,325.71649169921875,27073200,319.4157148088728,305.4600016276042,-4.0045547530990575,12.60836039057445,330.6767224087531,280.24328084645526,329.100766993505,5.79414100652583,299.5341930871045,0.0206417479553428,296.60727746592624,0.0064207123632363,303.0121224013708,0.0005212624852339
2021-11-02,330.3099975585937,333.45001220703125,330.0,333.1300048828125,329.434814453125,26487100,322.84000069754467,307.84190731956846,-4.459078625372342,13.198049697125164,334.2380067138188,281.4458079253181,331.78692558638613,5.805526473240995,301.3231147456077,0.0216114055260584,301.3480836462687,0.0051078054557886,309.9750496313358,0.0004301979866586
2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,330.2951354980469,21500100,326.5357142857143,309.9961925688244,-5.213260131706818,13.793920316396846,337.5840332016181,282.4083519360307,333.2623085287971,5.808142489980444,303.11673453115424,0.0224275226370895,306.0232130251881,0.0037038800405411,316.5810454887358,0.0003186199904769
2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,332.70806884765625,23992200,330.2971452985491,312.0595267159598,-5.382268337623714,14.378940215944452,340.8174071478487,283.3016462840709,335.380771137204,5.815443110140728,304.90935848429444,0.0230870033013643,310.5840493629496,0.0022469207709347,322.7050964966276,0.0001934407371552
2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.0599975585937,332.3323059082031,22570100,332.1385716029576,314.0219072614397,-6.312059515488556,14.604155725022606,343.2302187114849,284.8135958113945,335.83358875146394,5.814309612978911,306.6952185200496,0.0235878470471907,314.98473517628935,0.000774187557999,328.2381795641572,6.181240963326056e-05
2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,333.251953125,20897000,333.9442836216518,316.028573172433,-6.734030070821973,14.536270065326148,345.1011133030853,286.9560330417808,336.60452307340466,5.817081368550323,308.4685042266368,0.0239291202462354,319.18285915493067,-0.00067850635884,333.0905831036139,-6.918651391856599e-05
2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,332.2235107421875,21307400,334.5628574916295,318.0152398972284,-7.049604711836992,13.934300013263591,345.8838399237556,290.1466398707012,336.1681824958224,5.813981303398615,310.22339454976054,0.0241109209534714,323.14006909728204,-0.0020773870378749,337.19454621087993,-0.0001928191209039
2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,327.130615234375,25500900,334.7671421595982,319.8209533691406,-7.263214708738133,13.049082407294575,345.9191181837298,293.72278855455147,332.5893860272532,5.798486373112062,311.95408915391897,0.024134338334815,326.8225998142956,-0.0033912012293662,340.506116992245,-0.000302919808939
2021-11-11,331.25,333.7699890136719,330.510009765625,332.42999267578125,328.7425537109375,16849800,334.6671404157366,321.5409531366257,-6.74728527517351,12.542637402481605,346.6262279415889,296.4556783316625,332.48312379293856,5.80341660384174,313.6548392698813,0.024001407716114,330.2017070152887,-0.0045916060100447,343.0061608123416,-0.000394094330182
2021-11-12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,332.9849853515625,23831000,335.0557120186942,323.1585722423735,-6.316295206817983,12.150685775271192,347.4599437929159,298.8572006918311,335.3077087447816,5.816277482850702,315.3199778553161,0.0237150622262695,333.2539999937968,-0.0056534854229842,344.70048187430984,-0.0004618971725228
2021-11-15,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,332.3421936035156,16723000,335.0028555733817,324.6757158551897,-6.484030833342445,11.75202008111395,348.1797560174176,301.1716756929618,335.8159077977397,5.814339487079617,316.94394891308207,0.0232790819319005,335.96166793918377,-0.0065552106982496,345.6190558004911,-0.0005029904307093
2021-11-16,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,335.7440490722656,20886800,335.49571446010043,326.2100016276042,-5.997261132241363,11.402631747038418,349.015265121681,303.40473813352736,338.2786424429966,5.824553662862312,318.5213358285952,0.0226980412751572,338.3125968663062,-0.0072788574741982,345.8144053596648,-0.0005152844143148
2021-11-17,338.94000244140625,342.19000244140625,338.0,339.1199951171875,335.9718933105469,19053400,335.8000008719308,327.6809532528832,-6.036350103194934,10.702477578253822,349.0859084093908,306.2759980963756,338.8395442257906,5.823400847619663,320.04688860370885,0.0219772555338183,340.3003764309335,-0.0078103897205311,345.35918476809775,-0.0004980557289372
2021-11-18,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,338.1019287109375,22463500,336.5599975585937,329.29333350771947,-5.709192438115792,10.17290388996649,349.6391412876524,308.9475257277865,340.4598407510448,5.829739387825587,321.5155498795128,0.0211227269269824,341.9241982292265,-0.0081398160849091,344.3430687034106,-0.0004520339050397
2021-11-19,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,339.9248046875,21963400,338.31856863839283,330.8338085356213,-5.893896982786544,9.265867562507507,349.3655436606363,312.3020734106063,342.2266038180566,5.835132279957359,322.92247965424554,0.0201410908933426,343.1886495097184,-0.0082613203729571,342.86906904213174,-0.0003794434212046
2021-11-22,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,336.6753234863281,31031100,339.3757106236049,332.2942839122954,-6.527233237908376,7.531645124251814,347.357574160799,317.23099366379176,340.6288589875293,5.825498467043883,324.26307861508525,0.0190395629745714,344.10340849899825,-0.0081733640073784,341.04942425060085,-0.0002839849543931
2021-11-23,337.04998779296875,339.45001220703125,333.5599975585937,337.67999267578125,334.5452575683594,30427600,339.51285226004467,333.70142618815106,-6.006446962694213,5.181060871620988,344.06354793139303,323.3393044449091,338.6629481130306,5.819132902589131,325.5330100139035,0.0178258866456361,344.6828497000937,-0.0078787547547793,339.0012224163906,-0.0001707388455206
2021-11-24,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,334.7731018066406,21661300,339.7757088797433,335.02523658389134,-5.386347189367484,4.419983249654784,343.8652030832009,326.18527008458176,338.1609851457497,5.819815843240027,326.7282200271803,0.0165082823483523,344.94556950754105,-0.0073846729165775,336.8419284400366,-4.597609808009309e-05
2021-11-26,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,326.6195068359375,24217200,338.37142072405135,335.3352355957031,-5.160278254973775,3.825541704874945,342.986319005453,327.6841521859532,332.5069901657708,5.7950846107792495,327.8449565492308,0.0150953979052006,344.913844237654,-0.0067026437225279,334.6849885251834,8.313148122198042e-05
2021-11-29,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,333.5050048828125,28563500,338.01570783342635,335.9199974423363,-4.532399736537855,3.6933468809448766,343.30669120422607,328.5333036804465,335.2556666437986,5.816009377279505,328.87978637576094,0.0135962604180739,344.6130341400947,-0.0058484430265637,332.63568071260966,0.0002088999351689
2021-11-30,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,327.5210876464844,42885600,336.48999459402904,335.8709498814174,-4.4923030323171815,3.584196106250473,343.0393420939183,328.7025576689165,332.1452197731933,5.797849446658124,329.82961074165263,0.0120202296915832,344.0709480836226,-0.0048419227782134,330.78736900216273,0.0003236046799153
