Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,MA7,MA21,MACD,20SD,upper_band,lower_band,EMA,logmomentum,absolute of 3 comp,angle of 3 comp,absolute of 6 comp,angle of 6 comp,absolute of 9 comp,angle of 9 comp
2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,320.752197265625,26297900,MSFT,313.298575265067,301.17571730840774,-2.738186306763282,11.08795683490574,323.3516309782192,278.9998036385963,322.44694200340894,5.778735346768481,295.9926595890628,0.018259790827303977,287.1323434238403,0.008623248291162487,288.5717956046339,0.0006176292336065293
2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,327.9415283203125,34766000,MSFT,316.7571454729353,303.5423831031436,-2.773194732075183,12.449205203639798,328.4407935104232,278.643972695864,328.5623107461229,5.800969664856211,297.7555577020514,0.019522762516749333,291.85141943523297,0.007604756467634757,295.829389081668,0.0005855046686138979
2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,325.71649169921875,27073200,MSFT,319.4157148088728,305.4600016276042,-4.0045547530990575,12.60836039057445,330.6767224087531,280.24328084645526,329.100766993505,5.79414100652583,299.5341930871045,0.020641747955342828,296.60727746592624,0.0064207123632363475,303.0121224013708,0.0005212624852339174
2021-11-02,330.3099975585937,333.45001220703125,330.0,333.1300048828125,329.434814453125,26487100,MSFT,322.84000069754467,307.84190731956846,-4.459078625372342,13.198049697125164,334.2380067138188,281.44580792531815,331.78692558638613,5.805526473240995,301.3231147456077,0.021611405526058464,301.3480836462687,0.0051078054557886395,309.9750496313358,0.00043019798665864243
2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,330.2951354980469,21500100,MSFT,326.5357142857143,309.9961925688244,-5.213260131706818,13.793920316396846,337.5840332016181,282.4083519360307,333.2623085287971,5.808142489980444,303.11673453115424,0.02242752263708958,306.0232130251881,0.0037038800405411296,316.5810454887358,0.00031861999047694994
2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,332.70806884765625,23992200,MSFT,330.2971452985491,312.0595267159598,-5.382268337623714,14.378940215944453,340.8174071478487,283.3016462840709,335.380771137204,5.815443110140728,304.90935848429444,0.023087003301364387,310.5840493629496,0.0022469207709347122,322.70509649662756,0.0001934407371552602
2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.0599975585937,332.3323059082031,22570100,MSFT,332.1385716029576,314.0219072614397,-6.312059515488556,14.604155725022606,343.2302187114849,284.8135958113945,335.83358875146394,5.814309612978911,306.6952185200496,0.023587847047190743,314.98473517628935,0.0007741875579990051,328.2381795641572,6.181240963326056e-05
2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,333.251953125,20897000,MSFT,333.9442836216518,316.028573172433,-6.734030070821973,14.536270065326148,345.1011133030853,286.95603304178076,336.60452307340466,5.817081368550323,308.4685042266368,0.023929120246235485,319.18285915493067,-0.0006785063588400178,333.0905831036139,-6.918651391856599e-05
2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,332.2235107421875,21307400,MSFT,334.5628574916295,318.0152398972284,-7.0496047118369916,13.934300013263591,345.8838399237556,290.1466398707012,336.1681824958224,5.813981303398615,310.22339454976054,0.0241109209534714,323.14006909728204,-0.002077387037874933,337.19454621087993,-0.0001928191209039308
2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,327.130615234375,25500900,MSFT,334.7671421595982,319.8209533691406,-7.263214708738133,13.049082407294577,345.9191181837298,293.72278855455147,332.5893860272532,5.798486373112062,311.95408915391897,0.024134338334815066,326.8225998142956,-0.003391201229366215,340.506116992245,-0.00030291980893904196
2021-11-11,331.25,333.7699890136719,330.510009765625,332.42999267578125,328.7425537109375,16849800,MSFT,334.6671404157366,321.5409531366257,-6.74728527517351,12.542637402481605,346.6262279415889,296.4556783316625,332.48312379293856,5.80341660384174,313.6548392698813,0.024001407716114073,330.2017070152887,-0.004591606010044716,343.0061608123416,-0.0003940943301820085
2021-11-12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,332.9849853515625,23831000,MSFT,335.0557120186942,323.1585722423735,-6.316295206817983,12.150685775271192,347.4599437929159,298.8572006918311,335.3077087447816,5.816277482850702,315.31997785531615,0.023715062226269547,333.2539999937968,-0.005653485422984297,344.70048187430984,-0.0004618971725228042
2021-11-15,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,332.3421936035156,16723000,MSFT,335.0028555733817,324.6757158551897,-6.484030833342445,11.75202008111395,348.1797560174176,301.1716756929618,335.8159077977397,5.814339487079617,316.94394891308207,0.02327908193190053,335.96166793918377,-0.0065552106982496965,345.6190558004911,-0.000502990430709358
2021-11-16,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,335.7440490722656,20886800,MSFT,335.49571446010043,326.2100016276042,-5.997261132241363,11.402631747038418,349.015265121681,303.40473813352736,338.2786424429966,5.824553662862312,318.52133582859517,0.02269804127515726,338.3125968663062,-0.0072788574741982255,345.81440535966476,-0.0005152844143148284
2021-11-17,338.94000244140625,342.19000244140625,338.0,339.1199951171875,335.9718933105469,19053400,MSFT,335.8000008719308,327.68095325288317,-6.036350103194934,10.702477578253822,349.0859084093908,306.27599809637553,338.8395442257906,5.823400847619663,320.04688860370885,0.021977255533818317,340.3003764309335,-0.007810389720531117,345.35918476809775,-0.0004980557289372166
