Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,MA7,MA21,MACD,20SD,upper_band,lower_band,EMA,logmomentum,absolute of 3 comp,angle of 3 comp,absolute of 6 comp,angle of 6 comp,absolute of 9 comp,angle of 9 comp
2021-10-28,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,359.0133361816406,81639600,TSLA,325.1271405901228,287.4096839541481,-9.269894682607514,32.58009861448109,352.5698811831103,222.2494867251859,353.51080515373087,5.88057023761089,335.4437430609047,0.010029327085052081,339.65391274341334,0.006831272711915411,336.43302102625535,-0.001966147373514172
2021-10-29,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200,TSLA,336.9461887904576,292.78301711309524,-10.609662345615789,36.566907511619256,365.91683213633377,219.64920208985671,365.39249738886184,5.914403528440087,337.0108105222008,0.01264513793423507,344.28104347865843,0.0051180598655727804,341.55373219315317,-0.0037803905164383255
2021-11-01,381.6666564941406,403.25,372.88665771484375,402.86334228515625,402.86334228515625,168146100,TSLA,351.9266662597656,299.6619059244792,-11.860445659938023,42.90698909028314,385.47588410504545,213.84792774391292,390.3730606533235,5.9961120862604815,338.5647952897105,0.015154356669820014,348.69344281773175,0.0033192875042912383,346.60681823520474,-0.005321897851538976
2021-11-02,386.4533386230469,402.86334228515625,382.0,390.6666564941406,390.6666564941406,128213400,TSLA,364.41809517996654,305.8598414829799,-14.295168630143905,46.07865546825811,398.01715241949614,213.70253054646366,390.5687912138689,5.965291646698246,340.1017771466977,0.017542080066151447,352.83841479941725,0.0014802411585291774,351.53089352013103,-0.00651140252432263
2021-11-03,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,404.6199951171875,103885500,TSLA,373.41809517996654,312.73714338030135,-15.71666230051801,49.41050264807828,411.5581486764579,213.9161380841448,399.936260482759,6.000473829168021,341.6175625107545,0.019794414246749624,356.6680606546334,-0.00035495412044780157,356.26280667607335,-0.007292354119212965
2021-11-04,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,409.9700012207031,76192200,TSLA,383.4885733468192,319.83492170061385,-18.992951694366695,52.1668965362035,424.16871477302084,215.50112862820686,406.62542097472436,6.0136418067041575,343.1077149969819,0.02189854234096448,360.14009922125416,-0.0021440333669630247,360.7383863598663,-0.00763279095380955
2021-11-05,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400,TSLA,392.2614310128348,326.63619123186385,-21.261059273863452,53.38006575625478,433.3963227443734,219.8760597193543,407.11736851501234,6.007247691125921,344.5675887395788,0.023842780508345752,363.21857678342184,-0.0038471666606601303,364.8933429784804,-0.007525779404563977
2021-11-08,383.2633361816406,399.0,377.6666564941406,387.6466674804688,387.6466674804688,100337100,TSLA,396.3519069126674,332.62746175130206,-20.465068314092093,52.500410780530984,437.62828331236403,227.6266401902401,394.13690115864944,5.957511272061399,345.992364037533,0.02561662246357881,365.8744527315056,-0.005427434704211461,368.66433118790286,-0.006988543694160938
2021-11-09,391.2000122070313,391.5,337.17333984375,341.1666564941406,341.1666564941406,177317400,TSLA,392.0423801967076,336.3030162992932,-24.638805402485787,50.04089478226214,436.38480586381746,236.2212267347689,358.82340471564305,5.829435663677255,347.3770848771443,0.027210772830428057,368.08604963406134,-0.006851230088360348,371.99017798462654,-0.006060464726025743
2021-11-10,336.8033447265625,359.3666687011719,329.10333251953125,355.9833374023437,355.9833374023437,128408100,TSLA,385.3452366420201,340.4653974260603,-18.61065417713968,47.38980092554903,435.24499927715834,245.68579557496224,356.93002650677676,5.872070851479039,348.716697879802,0.02861716982439159,369.8393588408134,-0.008088607204072383,374.8132789397684,-0.004800161018203
2021-11-11,367.5899963378906,368.3233337402344,351.5599975585937,354.5033264160156,354.5033264160156,67189800,TSLA,380.1790466308594,344.47222319103423,-18.314495915302018,44.353816746160696,433.17985668335564,255.76458969871283,355.3122264462693,5.86789289523865,350.00609222711597,0.02982899790754241,371.12819554187075,-0.009113600281785924,377.081158500546,-0.003281879680704277
2021-11-12,349.1666564941406,351.5,339.7333374023437,344.47332763671875,344.47332763671875,76719300,TSLA,371.58666556222096,347.88650803338913,-16.00080647697291,41.481830586886026,430.8501692071612,264.9228468596171,348.0862939065689,5.839109459846179,351.2401401263448,0.03084069117350187,371.95420023051383,-0.00990452458911878,378.74817810126007,-0.0015914228860301938
2021-11-15,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,337.7966613769531,104326800,TSLA,361.2761884416853,350.59063430059524,-13.064336065512464,39.078768605337565,428.74817151127036,272.4330970899201,341.2265388868251,5.819479369542773,352.41373739612897,0.03164792830511045,372.32668668745725,-0.010444270677285523,379.77735813313507,0.00017818159537515022
2021-11-16,334.4366760253906,352.3999938964844,334.0599975585937,351.57666015625,351.57666015625,79627200,TSLA,353.3066624232701,353.5211094447545,-8.795371568826226,35.92721501441257,425.3755394735796,281.66667941592937,348.1266197331083,5.859579399125284,353.52184377482854,0.03224762000270961,372.26233985357356,-0.010720595918808015,380.14225797388076,0.0019310847973519406
2021-11-17,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,363.0033264160156,94336200,TSLA,349.7861851283482,357.08841087704616,-7.334514000933723,32.1477441824834,421.38389924201294,292.7929225120794,358.0444241883799,5.891653400778071,354.55952258025667,0.032637889808548586,371.78477021452994,-0.01072641156381149,379.8288347360135,0.0035729488634605776
2021-11-18,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700,TSLA,353.2566615513393,360.7484101795015,-8.02242265027786,28.585190758585746,417.918791696673,303.57802866233,362.98813569951204,5.898416782612477,355.5219793793,0.03281804925494834,370.92393451239565,-0.010460057298430072,378.83717932846304,0.00501509572898837
2021-11-19,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900,TSLA,356.54761178152904,364.6065048944382,-7.048266984616191,24.90764524382323,414.42179538208467,314.79121440679177,373.6760379089519,5.934947075209988,356.40459935787834,0.032788568243293646,369.7154356519826,-0.009925549002377207,377.18301121233276,0.006178392503410122
2021-11-22,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,385.6233215332031,99217500,TSLA,360.99332536969865,368.53015572684154,-8.796700056787756,24.423721851123137,417.3775994290878,319.6827120245953,381.64089365845274,5.95226446972811,357.20298311503353,0.032551041520821576,368.19971750626854,-0.009132779347286017,374.8988039345206,0.006996816821054173
2021-11-23,389.1700134277344,393.5,354.2333374023437,369.6766662597656,369.6766662597656,108515100,TSLA,364.5938023158482,369.8661876860119,-11.595192883293521,23.355584663245583,416.5773570125031,323.15501835952074,373.66474205932803,5.909920016716581,357.9129806388965,0.03210815206581515,366.42117286403726,-0.008097645445164775,372.03441446748167,0.007420654642287615
2021-11-24,360.1300048828125,377.5899963378906,354.0,372.0,372.0,67680600,TSLA,369.47999354771207,371.41491844540553,-9.229401984727872,22.57599581218321,416.56691006977195,326.2629268210391,372.55491401977605,5.916202062607435,358.53072325615375,0.03146363212248213,364.42718491685065,-0.006842073470427587,368.65710185173435,0.007419274750147685
2021-11-26,366.489990234375,369.5933227539063,360.3333435058594,360.6400146484375,360.6400146484375,35042700,TSLA,370.7747584751674,372.1142839704241,-8.992532287734036,22.527014631568434,417.168313233561,327.0602547072872,364.61164777221705,5.885103571847407,359.0526533798631,0.030622222547642974,362.26712435996274,-0.005393907679883133,364.85084471070564,0.006983396804363313
